source_type,product,record_id,path,filename,date,year,month,time_bin,coverage_percent,count,read_ok_bool,passes_coverage_filter,tiny_footprint_flag,footprint_fraction_of_full_aoi,usable_record,epsg,crs,aoi_footprint_pixel_count,full_product_aoi_pixel_count,mean,median,min,max,std
raster,ndvi,ECO_L2T_STARS.002_NDVI_20190222T111758_aid0001_32N.tif,data/NDVI/ECO_L2T_STARS.002_NDVI_20190222T111758_aid0001_32N.tif,ECO_L2T_STARS.002_NDVI_20190222T111758_aid0001_32N.tif,2019-02-22,2019,2,midday_afternoon,100.0,94.0,True,True,True,0.002704958130701275,False,32632.0,EPSG:32632,94.0,34751.0,-0.1017900332808494,-0.0793678164482116,-0.2499159723520279,0.2390130907297134,0.0690787658095359
raster,ndvi,ECO_L2T_STARS.002_NDVI-UQ_20190223T071215_aid0001_32N.tif,data/NDVI/ECO_L2T_STARS.002_NDVI-UQ_20190223T071215_aid0001_32N.tif,ECO_L2T_STARS.002_NDVI-UQ_20190223T071215_aid0001_32N.tif,2019-02-23,2019,2,morning,100.0,94.0,True,True,True,0.002704958130701275,False,32632.0,EPSG:32632,94.0,34751.0,0.0008888310985639,0.0008812239393591,0.0008594838436692,0.0009520584135316,1.9842209439957514e-05
raster,ndvi,ECO_L2T_STARS.002_NDVI_20190223T071215_aid0001_32N.tif,data/NDVI/ECO_L2T_STARS.002_NDVI_20190223T071215_aid0001_32N.tif,ECO_L2T_STARS.002_NDVI_20190223T071215_aid0001_32N.tif,2019-02-23,2019,2,morning,100.0,94.0,True,True,True,0.002704958130701275,False,32632.0,EPSG:32632,94.0,34751.0,-0.1230141147971153,-0.0790411382913589,-0.3530643284320831,0.2781659364700317,0.0994317308068275
raster,ndvi,ECO_L2T_STARS.002_NDVI-UQ_20190228T092317_aid0001_32N.tif,data/NDVI/ECO_L2T_STARS.002_NDVI-UQ_20190228T092317_aid0001_32N.tif,ECO_L2T_STARS.002_NDVI-UQ_20190228T092317_aid0001_32N.tif,2019-02-28,2019,2,midday_afternoon,100.0,94.0,True,True,True,0.002704958130701275,False,32632.0,EPSG:32632,94.0,34751.0,0.0009978879243135,0.0009978576563298,0.0009948411025106,0.0009998581372201,1.5002709687905735e-06
raster,ndvi,ECO_L2T_STARS.002_NDVI_20190228T092317_aid0001_32N.tif,data/NDVI/ECO_L2T_STARS.002_NDVI_20190228T092317_aid0001_32N.tif,ECO_L2T_STARS.002_NDVI_20190228T092317_aid0001_32N.tif,2019-02-28,2019,2,midday_afternoon,100.0,94.0,True,True,True,0.002704958130701275,False,32632.0,EPSG:32632,94.0,34751.0,-0.1018567383289337,-0.0834806859493255,-0.2623254954814911,0.2379443645477295,0.0624321885406971
raster,ndvi,ECO_L2T_STARS.002_NDVI-UQ_20190609T122043_aid0001_32N.tif,data/NDVI/ECO_L2T_STARS.002_NDVI-UQ_20190609T122043_aid0001_32N.tif,ECO_L2T_STARS.002_NDVI-UQ_20190609T122043_aid0001_32N.tif,2019-06-09,2019,6,midday_afternoon,100.0,94.0,True,True,True,0.002704958130701275,False,32632.0,EPSG:32632,94.0,34751.0,0.0103612449020147,0.0100420918315649,0.0100418096408247,0.0137885175645351,0.0008758477633818
raster,ndvi,ECO_L2T_STARS.002_NDVI_20190609T122043_aid0001_32N.tif,data/NDVI/ECO_L2T_STARS.002_NDVI_20190609T122043_aid0001_32N.tif,ECO_L2T_STARS.002_NDVI_20190609T122043_aid0001_32N.tif,2019-06-09,2019,6,midday_afternoon,100.0,94.0,True,True,True,0.002704958130701275,False,32632.0,EPSG:32632,94.0,34751.0,-0.0909225195646286,-0.1278630495071411,-0.1465757489204406,0.5337568521499634,0.1092811301350593
raster,ndvi,ECO_L2T_STARS.002_NDVI-UQ_20190613T103920_aid0001_32N.tif,data/NDVI/ECO_L2T_STARS.002_NDVI-UQ_20190613T103920_aid0001_32N.tif,ECO_L2T_STARS.002_NDVI-UQ_20190613T103920_aid0001_32N.tif,2019-06-13,2019,6,midday_afternoon,100.0,94.0,True,True,True,0.002704958130701275,False,32632.0,EPSG:32632,94.0,34751.0,0.0009368279133923,0.0009249339927919,0.0009223166853189,0.0009965224890038,2.5602446839911863e-05
raster,ndvi,ECO_L2T_STARS.002_NDVI_20190613T103920_aid0001_32N.tif,data/NDVI/ECO_L2T_STARS.002_NDVI_20190613T103920_aid0001_32N.tif,ECO_L2T_STARS.002_NDVI_20190613T103920_aid0001_32N.tif,2019-06-13,2019,6,midday_afternoon,100.0,94.0,True,True,True,0.002704958130701275,False,32632.0,EPSG:32632,94.0,34751.0,-0.0148542653769254,-0.0710526183247566,-0.0922560170292854,0.665433943271637,0.1480166316032409
raster,ndvi,ECO_L2T_STARS.002_NDVI-UQ_20190614T144037_aid0001_32N.tif,data/NDVI/ECO_L2T_STARS.002_NDVI-UQ_20190614T144037_aid0001_32N.tif,ECO_L2T_STARS.002_NDVI-UQ_20190614T144037_aid0001_32N.tif,2019-06-14,2019,6,evening,100.0,94.0,True,True,True,0.002704958130701275,False,32632.0,EPSG:32632,94.0,34751.0,0.0088826939463615,0.008720451965928,0.0063181011937558,0.0100443242117762,0.0010106774279847
